ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,avg_bill,avg_utilization,months_late,Risk_score,Risk_tier,AI_Risk_Prob,default.payment.next.month
2331,240000.0,1,1,2,28,184184.16666666666,0.7674340277777777,0,23.02302083333333,Low,0.2545017159987834,0
2332,90000.0,2,1,2,29,2700.1666666666665,0.03000185185185185,0,0.9000555555555555,Very Low,0.34955829496027396,1
2333,10000.0,1,1,2,23,2278.1666666666665,0.22781666666666664,4,53.50116666666666,Medium,0.611221743008763,0
2334,210000.0,2,1,1,38,4448.833333333333,0.021184920634920633,2,23.96888095238095,Low,0.43607309056228805,0
2335,140000.0,2,2,2,26,8979.0,0.06413571428571428,0,1.9240714285714284,Very Low,0.22180872578664815,0
2336,50000.0,2,1,1,29,32438.166666666668,0.6487633333333334,0,19.4629,Low,0.350326588825611,0
2337,50000.0,2,2,1,28,36681.833333333336,0.7336366666666667,0,22.0091,Low,0.44524673939424425,1
2338,230000.0,2,3,1,45,6243.666666666667,0.027146376811594205,0,0.8143913043478261,Very Low,0.22661098747992234,0
2339,150000.0,2,2,2,27,9630.166666666666,0.06420111111111111,0,1.9260333333333333,Very Low,0.21647105876900363,0
2340,240000.0,1,2,1,36,121856.0,0.5077333333333334,0,15.232000000000001,Low,0.1930595116538007,0
2341,80000.0,1,2,2,25,57909.166666666664,0.7238645833333333,4,68.38260416666667,High,0.7497435863707931,0
2342,140000.0,2,3,2,33,1591.8333333333333,0.011370238095238095,1,12.007773809523808,Low,0.44510043685912615,0
2343,290000.0,1,2,1,50,84971.66666666667,0.2930057471264368,0,8.790172413793103,Very Low,0.12565106111436444,0
2344,80000.0,1,5,1,29,77794.83333333333,0.9724354166666666,0,29.173062499999997,Low,0.27703902309710565,0
2345,400000.0,1,2,1,34,277484.1666666667,0.6937104166666667,0,20.8113125,Low,0.22356333983197682,0
2346,20000.0,1,3,3,46,12942.0,0.6471,0,19.413,Low,0.38375168844698343,0
2347,360000.0,1,1,2,30,2520.3333333333335,0.007000925925925926,0,0.21002777777777779,Very Low,0.29688920731511886,0
2348,260000.0,2,2,2,25,11883.666666666666,0.04570641025641026,0,1.3711923076923078,Very Low,0.20474916554590286,1
2349,30000.0,1,1,2,28,6506.166666666667,0.21687222222222224,3,41.506166666666665,Medium,0.6637716442260782,0
2350,130000.0,1,2,2,27,89222.0,0.6863230769230769,0,20.589692307692307,Low,0.28518670496201165,1
2351,490000.0,1,1,1,41,101601.5,0.20735,0,6.2205,Very Low,0.09515549781653318,0
2352,580000.0,1,1,1,42,255114.33333333334,0.43985229885057475,0,13.195568965517243,Low,0.14414767170036422,0
2353,20000.0,1,2,1,34,14766.333333333334,0.7383166666666667,1,33.81616666666667,Medium,0.6267825856239361,1
2354,180000.0,2,1,2,32,15167.5,0.08426388888888889,0,2.5279166666666666,Very Low,0.1480649031650516,0
2355,90000.0,2,1,2,26,2544.3333333333335,0.028270370370370373,0,0.8481111111111111,Very Low,0.292247641842403,0
2356,90000.0,1,2,2,25,15342.666666666666,0.17047407407407406,0,5.114222222222222,Very Low,0.2995470000134796,0
2357,440000.0,2,1,1,54,204778.0,0.46540454545454546,1,25.628803030303033,Low,0.922233144972773,1
2358,280000.0,2,2,1,52,49672.666666666664,0.17740238095238095,0,5.322071428571428,Very Low,0.14088232328547992,0
2359,230000.0,1,1,2,29,53589.333333333336,0.23299710144927538,0,6.9899130434782615,Very Low,0.11875781500805785,0
2360,300000.0,1,2,2,35,179589.16666666666,0.5986305555555556,0,17.958916666666667,Low,0.21851287668615235,0
2361,20000.0,2,2,1,41,5107.333333333333,0.25536666666666663,1,19.327666666666666,Low,0.5555437997812387,0
2362,80000.0,2,2,2,26,13612.333333333334,0.17015416666666666,0,5.1046249999999995,Very Low,0.2257651342822402,0
2363,20000.0,1,2,2,24,22925.833333333332,1.1462916666666667,6,100.0,Critical,0.7194492946274725,0
2364,220000.0,1,1,2,34,3236.0,0.01470909090909091,0,0.44127272727272726,Very Low,0.31458270255448256,1
2365,210000.0,2,2,1,44,83816.5,0.39912619047619047,0,11.973785714285714,Low,0.18374032748339822,0
2366,130000.0,1,3,2,49,50368.5,0.38745,1,23.290166666666664,Low,0.8857847390002531,1
2367,400000.0,1,1,1,66,75713.33333333333,0.18928333333333333,0,5.6785,Very Low,0.07610273384057485,0
2368,120000.0,2,1,2,25,6732.666666666667,0.05610555555555556,0,1.683166666666667,Very Low,0.21115223190023624,0
2369,460000.0,2,2,1,33,59629.833333333336,0.12963007246376812,0,3.888902173913044,Very Low,0.11911604568672761,0
2370,230000.0,2,1,1,42,2335.5,0.010154347826086957,0,0.3046304347826087,Very Low,0.3462190011716195,0
2371,210000.0,1,2,2,28,180250.66666666666,0.8583365079365078,0,25.750095238095234,Low,0.3516044434028849,0
2372,30000.0,2,2,2,23,53.0,0.0017666666666666666,0,0.053,Very Low,0.21829874825942316,0
2373,50000.0,2,3,1,39,19667.666666666668,0.39335333333333333,0,11.8006,Low,0.3438146637305673,0
2374,250000.0,2,1,2,29,3047.1666666666665,0.012188666666666665,0,0.36566,Very Low,0.32271714081895775,0
2375,50000.0,2,2,2,25,37302.0,0.74604,6,92.3812,Critical,0.9327355377228121,1
2376,40000.0,1,2,1,38,35428.833333333336,0.8857208333333334,6,96.571625,Critical,0.8935627397850244,1
2377,230000.0,1,2,1,35,35573.833333333336,0.15466884057971014,1,16.30673188405797,Low,0.3056670124153917,0
2378,210000.0,1,1,2,33,116.66666666666667,0.0005555555555555556,1,11.683333333333334,Low,0.5773497448918838,1
2379,60000.0,1,2,2,30,17679.0,0.29465,3,43.8395,Medium,0.6649885603071897,1
2380,500000.0,2,1,1,41,197890.0,0.39578,0,11.8734,Low,0.12114335050656334,0
2381,110000.0,2,2,2,28,86191.5,0.7835590909090909,0,23.50677272727273,Low,0.2804051827641696,0
2382,400000.0,1,1,1,44,83320.0,0.2083,0,6.2490000000000006,Very Low,0.08473165275121365,0
2383,280000.0,1,1,1,51,2718.8333333333335,0.009710119047619049,0,0.2913035714285715,Very Low,0.3051154936127606,0
2384,60000.0,1,2,1,35,11641.5,0.194025,0,5.82075,Very Low,0.335445087698505,0
2385,100000.0,1,3,1,47,488.6666666666667,0.004886666666666667,0,0.1466,Very Low,0.3748404278104801,0
2386,230000.0,2,2,2,42,53903.5,0.23436304347826087,0,7.030891304347826,Very Low,0.15048848089313435,0
2387,80000.0,2,3,2,24,1302.0,0.016275,1,12.154916666666667,Low,0.5389899982641999,0
2388,110000.0,2,2,1,43,45915.333333333336,0.41741212121212123,0,12.522363636363638,Low,0.2132579276848209,0
2389,390000.0,1,1,1,47,9068.333333333334,0.023252136752136755,0,0.6975641025641026,Very Low,0.28632499645811166,0
2390,150000.0,2,2,2,39,19835.0,0.13223333333333334,4,50.63366666666666,Medium,0.5260183235075077,0
2391,180000.0,1,2,2,29,2103.8333333333335,0.011687962962962964,4,47.01730555555555,Medium,0.7515210317218519,1
2392,500000.0,1,1,2,32,80771.83333333333,0.16154366666666667,1,16.512976666666667,Low,0.2568237920289842,0
2393,50000.0,1,3,1,32,41540.0,0.8308,6,94.924,Critical,0.9090004939425564,1
2394,20000.0,2,3,2,49,6933.833333333333,0.3466916666666667,1,22.067416666666666,Low,0.5172992812468121,0
2395,130000.0,2,2,2,24,879.0,0.006761538461538461,1,11.86951282051282,Low,0.4955236027681307,0
2396,110000.0,2,3,1,27,54143.666666666664,0.4922151515151515,0,14.766454545454545,Low,0.22938761437261898,0
2397,200000.0,1,2,1,29,47519.333333333336,0.23759666666666668,3,42.1279,Medium,0.37921033936678933,0
2398,50000.0,2,2,1,47,35931.333333333336,0.7186266666666667,0,21.5588,Low,0.44557073089297616,0
2399,130000.0,1,1,2,29,104630.33333333333,0.8048487179487179,0,24.14546153846154,Low,0.30299204970776134,0
2400,260000.0,1,2,2,28,153534.0,0.5905153846153847,1,29.382128205128204,Low,0.24193940146486298,0
2401,180000.0,1,2,1,30,2750.0,0.015277777777777777,0,0.4583333333333333,Very Low,0.2867237165203616,0
2402,330000.0,2,1,1,29,1342.6666666666667,0.004068686868686869,0,0.12206060606060608,Very Low,0.30276432551947846,0
2403,80000.0,2,2,2,29,59731.666666666664,0.7466458333333333,6,92.39937499999999,Critical,0.7610403845298619,0
2404,320000.0,1,1,2,32,476.8333333333333,0.0014901041666666667,1,11.711369791666666,Low,0.6076158631376584,1
2405,20000.0,1,2,2,38,10030.833333333334,0.5015416666666667,0,15.04625,Low,0.40325710547386334,0
2406,50000.0,2,3,2,43,2400.0,0.048,6,71.44,High,0.9415191173397365,1
2407,210000.0,2,3,1,40,175072.83333333334,0.8336801587301588,0,25.010404761904763,Low,0.31386886379992807,0
2408,420000.0,1,2,2,31,116348.5,0.27702023809523807,3,43.310607142857144,Medium,0.9135106262759648,1
2409,210000.0,2,2,2,35,2879.8333333333335,0.013713492063492065,0,0.41140476190476194,Very Low,0.3025414990957267,0
2410,160000.0,2,2,1,42,40299.666666666664,0.25187291666666667,0,7.5561875,Very Low,0.16783588623390805,0
2411,20000.0,2,1,2,25,19161.5,0.958075,0,28.74225,Low,0.28170930715744197,0
2412,360000.0,1,1,2,35,1722.6666666666667,0.004785185185185186,0,0.14355555555555558,Very Low,0.3014273811264341,0
2413,30000.0,1,2,3,50,14838.0,0.4946,1,26.504666666666665,Low,0.902267245966799,1
2414,50000.0,1,2,2,27,40421.5,0.80843,1,35.91956666666667,Medium,0.2770405846371808,0
2415,30000.0,1,2,1,38,1443.3333333333333,0.04811111111111111,1,13.11,Low,0.5220966646365801,1
2416,30000.0,2,2,2,24,29136.666666666668,0.9712222222222222,0,29.136666666666667,Low,0.4565941222842458,0
2417,280000.0,2,2,2,24,1811.1666666666667,0.006468452380952381,0,0.19405357142857144,Very Low,0.3776858507527252,0
2418,30000.0,2,3,2,24,30466.833333333332,1.0155611111111111,3,65.0,High,0.8791801298692488,1
2419,20000.0,1,2,2,33,8861.333333333334,0.4430666666666667,1,24.958666666666666,Low,0.5586575083916794,0
2420,300000.0,2,1,1,51,83962.33333333333,0.2798744444444444,0,8.396233333333333,Very Low,0.1015406493217185,0
2421,180000.0,2,1,2,35,1864.0,0.010355555555555555,3,35.31066666666667,Medium,0.595812406874331,0
2422,20000.0,2,2,1,24,16191.5,0.809575,6,94.28725,Critical,0.9217849085715715,1
2423,80000.0,2,3,1,39,1744.5,0.02180625,0,0.6541874999999999,Very Low,0.3379039580564626,0
2424,20000.0,2,2,1,47,15803.333333333334,0.7901666666666667,0,23.705000000000002,Low,0.4563215675548768,0
2425,60000.0,1,1,2,29,17476.833333333332,0.29128055555555554,0,8.738416666666666,Very Low,0.17355939867346032,0
2426,20000.0,1,2,2,22,19975.666666666668,0.9987833333333334,3,64.9635,High,0.6349378187187615,0
2427,30000.0,2,3,1,67,29213.5,0.9737833333333333,2,52.54683333333333,Medium,0.6194926946915529,0
2428,50000.0,1,1,2,33,28188.666666666668,0.5637733333333333,4,63.57986666666666,High,0.8113184969231844,1
2429,80000.0,1,1,1,47,19838.666666666668,0.24798333333333336,0,7.439500000000001,Very Low,0.1817781340742297,0
2430,170000.0,2,2,2,24,3109.5,0.018291176470588234,1,12.215401960784313,Low,0.5277040633341129,1
2431,160000.0,1,1,1,36,399.3333333333333,0.0024958333333333334,0,0.074875,Very Low,0.6179864649532951,1
2432,130000.0,1,1,2,27,28317.0,0.21782307692307692,4,53.201358974358975,Medium,0.5575392593620028,0
2433,30000.0,2,2,1,34,31319.0,1.0439666666666667,4,76.66666666666666,High,0.8868469690347197,1
2434,100000.0,2,1,2,36,130.0,0.0013,1,11.705666666666666,Low,0.48606266019173333,0
2435,120000.0,2,2,2,25,80588.5,0.6715708333333333,6,90.147125,Critical,0.8972685079493563,1
2436,150000.0,2,1,1,49,5576.833333333333,0.037178888888888886,0,1.1153666666666666,Very Low,0.33835279104955135,1
2437,100000.0,2,3,1,24,69697.66666666667,0.6969766666666667,2,44.24263333333333,Medium,0.6668737462577704,1
2438,30000.0,1,2,2,24,28080.166666666668,0.9360055555555556,3,63.08016666666667,High,0.8750073755153964,1
2439,160000.0,2,2,2,45,2011.0,0.01256875,0,0.3770625,Very Low,0.23196510802065176,0
2440,120000.0,2,3,1,48,2617.1666666666665,0.02180972222222222,0,0.6542916666666666,Very Low,0.22927097830233614,0
2441,160000.0,2,1,2,40,72165.16666666667,0.4510322916666667,0,13.530968750000001,Low,0.17234521937104638,0
2442,340000.0,2,1,1,35,1064.0,0.0031294117647058823,1,11.760549019607842,Low,0.4565951837091074,1
2443,240000.0,1,3,1,55,28157.0,0.11732083333333333,0,3.519625,Very Low,0.1615130972895541,0
2444,30000.0,2,3,1,42,29828.333333333332,0.9942777777777777,2,53.16166666666666,Medium,0.5206243727793133,0
2445,50000.0,1,2,1,54,34410.0,0.6882,1,32.312666666666665,Medium,0.5017012315176501,0
2446,200000.0,1,2,2,25,16636.833333333332,0.08318416666666666,1,14.162191666666665,Low,0.3382107111617739,1
2447,80000.0,2,2,2,44,9990.833333333334,0.12488541666666668,0,3.7465625000000005,Very Low,0.2958079572506438,0
2448,50000.0,2,2,2,41,32756.5,0.65513,6,89.6539,Critical,0.9227031653929503,1
2449,130000.0,2,2,1,29,15297.666666666666,0.11767435897435898,0,3.5302307692307693,Very Low,0.2160139386483429,0
2450,290000.0,1,1,1,57,0.0,0.0,1,11.666666666666666,Low,0.672447617279648,1
2451,30000.0,2,3,1,44,28501.333333333332,0.9500444444444444,0,28.50133333333333,Low,0.4689767532182729,1
2452,340000.0,1,3,1,40,64405.666666666664,0.189428431372549,0,5.68285294117647,Very Low,0.11393539345883205,0
2453,180000.0,2,1,2,28,1521.0,0.00845,0,0.25349999999999995,Very Low,0.45098231142835055,0
2454,60000.0,2,1,2,23,44898.0,0.7483,1,34.11566666666666,Medium,0.41257835198011894,0
2455,390000.0,2,1,2,25,65345.5,0.1675525641025641,0,5.026576923076924,Very Low,0.10400552117808004,0
2456,460000.0,1,1,1,35,369094.1666666667,0.8023786231884058,0,24.071358695652172,Low,0.274278212969993,0
2457,500000.0,1,1,1,51,331114.8333333333,0.6622296666666666,0,19.866889999999998,Low,0.23964409498169761,0
2458,30000.0,2,2,1,44,10043.833333333334,0.33479444444444445,5,68.37716666666667,High,0.6806100679497514,0
2459,80000.0,2,2,2,25,31244.0,0.39055,6,81.7165,High,0.7393290276999807,0
2460,250000.0,2,2,1,41,15656.166666666666,0.06262466666666666,0,1.8787399999999999,Very Low,0.17465751646915567,0
2461,280000.0,2,1,2,26,114796.33333333333,0.40998690476190475,0,12.299607142857143,Low,0.1309215651685003,0
2462,30000.0,2,2,2,26,28985.333333333332,0.9661777777777777,6,98.98533333333333,Critical,0.8906486247322127,1
2463,30000.0,1,1,2,28,24571.833333333332,0.819061111111111,1,36.238499999999995,Medium,0.8772106535749269,1
2464,20000.0,1,2,2,27,19282.333333333332,0.9641166666666666,6,98.92349999999999,Critical,0.778595917408478,1
2465,380000.0,2,3,1,56,5079.166666666667,0.01336622807017544,0,0.4009868421052632,Very Low,0.17327701156027572,1
2466,100000.0,2,3,1,29,131453.83333333334,1.3145383333333334,3,65.0,High,0.8395599203787633,1
2467,180000.0,1,2,2,32,3127.8333333333335,0.01737685185185185,0,0.5213055555555556,Very Low,0.38060581925527337,1
2468,80000.0,2,1,2,25,4078.8333333333335,0.05098541666666667,0,1.5295625000000002,Very Low,0.3383452961922165,0
2469,220000.0,1,1,2,31,158741.83333333334,0.7215537878787879,0,21.646613636363636,Low,0.19752935680683914,0
2470,170000.0,2,2,2,26,130273.5,0.766314705882353,0,22.98944117647059,Low,0.2588287814343346,0
2471,140000.0,2,1,2,29,98615.0,0.7043928571428572,6,91.13178571428571,Critical,0.9150163693444644,1
2472,20000.0,1,1,2,29,11542.5,0.577125,6,87.31375,Critical,0.9443900720467048,1
2473,100000.0,2,3,1,38,66773.33333333333,0.6677333333333333,0,20.032,Low,0.28916458917752513,0
2474,50000.0,2,3,1,47,30307.5,0.60615,0,18.1845,Low,0.4097334016065238,0
2475,300000.0,2,2,2,30,1841.5,0.006138333333333333,1,11.850816666666667,Low,0.45760028722851737,0
2476,30000.0,2,3,2,25,28343.666666666668,0.9447888888888889,2,51.677,Medium,0.530918528435571,0
2477,50000.0,1,3,1,53,34423.0,0.68846,0,20.6538,Low,0.43962736651027456,0
2478,160000.0,1,2,2,37,30807.0,0.19254375,0,5.7763125,Very Low,0.1435543822071879,0
2479,80000.0,1,2,2,27,47758.0,0.596975,1,29.575916666666664,Low,0.3706300063254004,0
2480,140000.0,2,2,1,28,115155.16666666667,0.8225369047619048,0,24.676107142857145,Low,0.32666312260478625,0
2481,20000.0,1,2,2,23,19207.0,0.96035,2,52.14383333333333,Medium,0.6766785706012957,1
2482,50000.0,1,3,1,51,11020.333333333334,0.22040666666666667,0,6.6122,Very Low,0.25198776257495,0
2483,200000.0,2,1,2,34,576.8333333333334,0.002884166666666667,3,35.086525,Medium,0.6840432440526992,1
2484,80000.0,2,2,1,23,415.0,0.0051875,0,0.155625,Very Low,0.5077262816617758,1
2485,80000.0,2,2,2,27,81913.5,1.02391875,3,65.0,High,0.5716298200314989,0
2486,210000.0,2,1,2,39,1480.0,0.007047619047619047,0,0.2114285714285714,Very Low,0.36952244096723874,0
2487,260000.0,1,2,1,28,8316.0,0.03198461538461538,0,0.9595384615384615,Very Low,0.20681916895243846,0
2488,200000.0,1,2,1,46,1285.0,0.006425,1,11.859416666666666,Low,0.4448428343923082,1
2489,110000.0,2,2,1,33,110137.66666666667,1.0012515151515151,5,88.33333333333334,Critical,0.8949067580709611,1
2490,10000.0,1,2,2,23,8796.833333333334,0.8796833333333334,2,49.72383333333333,Medium,0.574074125117845,0
2491,200000.0,1,1,2,30,77861.5,0.3893075,2,35.01255833333333,Medium,0.35890778628289355,0
2492,300000.0,1,1,2,31,463.3333333333333,0.0015444444444444444,0,0.04633333333333333,Very Low,0.5202931258065984,1
2493,360000.0,2,1,1,39,1801.0,0.005002777777777778,0,0.15008333333333335,Very Low,0.32334437038887937,0
2494,290000.0,2,2,1,32,78850.66666666667,0.27189885057471264,0,8.156965517241378,Very Low,0.12706570715867413,0
2495,30000.0,1,3,1,26,20661.166666666668,0.6887055555555556,2,43.9945,Medium,0.7001618806583367,1
2496,300000.0,1,1,1,47,3614.3333333333335,0.012047777777777779,0,0.3614333333333334,Very Low,0.2598054498503677,0
2497,300000.0,2,1,2,28,7717.833333333333,0.02572611111111111,0,0.7717833333333333,Very Low,0.22869671118360096,0
2498,210000.0,2,3,2,45,657.3333333333334,0.0031301587301587304,0,0.09390476190476191,Very Low,0.42386559761534914,0
2499,50000.0,1,3,1,36,69936.33333333333,1.3987266666666667,0,30.0,Low,0.4194644676545192,1
2500,340000.0,2,1,2,26,192697.66666666666,0.5667578431372549,0,17.002735294117645,Low,0.1791066757827481,0
2501,330000.0,1,1,1,34,126839.16666666667,0.38436111111111115,0,11.530833333333334,Low,0.15009082754946518,1
2502,220000.0,2,1,2,28,29535.333333333332,0.13425151515151515,0,4.0275454545454545,Very Low,0.11012395707881034,0
2503,100000.0,2,2,2,30,11943.166666666666,0.11943166666666666,0,3.58295,Very Low,0.270145601108812,0
2504,260000.0,1,1,2,30,399.0,0.0015346153846153847,0,0.04603846153846154,Very Low,0.5467596809717018,1
2505,180000.0,1,2,2,30,5384.0,0.02991111111111111,0,0.8973333333333333,Very Low,0.25390806450813974,0
2506,200000.0,1,2,1,44,585.0,0.002925,1,11.754416666666666,Low,0.5077358480298659,0
2507,110000.0,2,3,2,41,68064.83333333333,0.6187712121212121,0,18.563136363636364,Low,0.33708777673485035,1
2508,20000.0,1,2,2,48,9955.166666666666,0.4977583333333333,1,26.599416666666663,Low,0.5222939139483205,1
2509,60000.0,1,1,2,25,17058.666666666668,0.2843111111111111,0,8.529333333333334,Very Low,0.24347161249032898,0
2510,30000.0,1,3,1,28,25486.333333333332,0.8495444444444444,6,95.48633333333333,Critical,0.854750573434923,1
2511,30000.0,2,1,2,24,30569.0,1.0189666666666666,3,65.0,High,0.8835096502143187,1
2512,420000.0,2,1,1,37,14394.666666666666,0.03427301587301587,0,1.028190476190476,Very Low,0.2986368554235111,1
2513,340000.0,1,1,1,34,66479.0,0.1955264705882353,1,17.532460784313727,Low,0.5173495003861794,1
2514,270000.0,1,2,1,38,0.0,0.0,1,11.666666666666666,Low,0.6388646715049755,0
2515,360000.0,2,4,2,36,5831.5,0.01619861111111111,0,0.4859583333333333,Very Low,0.13818844717496115,0
2516,230000.0,2,1,2,25,471.0,0.002047826086956522,0,0.06143478260869566,Very Low,0.43104922816087826,0
2517,50000.0,2,2,1,33,43299.333333333336,0.8659866666666667,0,25.9796,Low,0.4403942853199233,0
2518,230000.0,2,1,2,28,938.1666666666666,0.004078985507246376,0,0.12236956521739129,Very Low,0.20104347982596774,0
2519,200000.0,2,1,1,38,1524.6666666666667,0.0076233333333333335,0,0.22870000000000001,Very Low,0.2050152038041999,0
2520,100000.0,2,2,2,24,101509.66666666667,1.0150966666666668,0,30.0,Low,0.278960048012625,0
2521,150000.0,2,2,1,47,145254.5,0.9683633333333334,0,29.050900000000002,Low,0.25085625149623775,0
2522,50000.0,1,3,2,28,43735.333333333336,0.8747066666666667,0,26.241200000000003,Low,0.41249022677389824,0
2523,60000.0,1,2,2,29,28592.5,0.47654166666666664,0,14.296249999999999,Low,0.32384403909072307,0
2524,70000.0,2,2,2,30,9641.333333333334,0.13773333333333335,1,15.798666666666666,Low,0.5000441302053902,0
2525,20000.0,1,2,2,23,8062.333333333333,0.4031166666666667,0,12.0935,Low,0.43275802400903496,0
2526,50000.0,2,2,2,25,17943.0,0.35886,0,10.7658,Low,0.35427735878362976,0
2527,500000.0,2,1,1,33,1460.0,0.00292,2,23.42093333333333,Low,0.5651459630534741,0
2528,390000.0,1,3,1,49,852.0,0.0021846153846153847,1,11.732205128205127,Low,0.3757492655111031,0
2529,90000.0,2,1,2,27,0.0,0.0,0,0.0,Very Low,0.29760392159815136,0
2530,10000.0,1,2,2,22,2137.1666666666665,0.21371666666666664,0,6.411499999999999,Very Low,0.4225958235484473,0
2531,30000.0,1,2,2,24,390.0,0.013,0,0.38999999999999996,Very Low,0.5925804982995108,1
2532,240000.0,1,3,1,35,159.66666666666666,0.0006652777777777778,1,11.686625,Low,0.5311048722843092,1
2533,180000.0,2,1,2,29,23296.833333333332,0.12942685185185185,0,3.8828055555555556,Very Low,0.17580211427865347,0
2534,70000.0,2,2,2,23,26115.5,0.3730785714285714,0,11.192357142857142,Low,0.20095728822298475,0
2535,50000.0,1,2,2,26,1140.0,0.0228,0,0.684,Very Low,0.4456561372439728,0
2536,20000.0,1,3,1,46,13314.0,0.6657,0,19.971,Low,0.40921612654488343,0
2537,260000.0,2,2,1,36,210388.16666666666,0.8091852564102564,0,24.275557692307693,Low,0.3429930414495832,1
2538,160000.0,1,2,1,26,0.0,0.0,0,0.0,Very Low,0.5789438491857407,1
2539,250000.0,2,1,1,42,4216.333333333333,0.016865333333333333,0,0.50596,Very Low,0.26240751116925215,0
2540,20000.0,1,1,1,49,1106.6666666666667,0.05533333333333334,0,1.6600000000000001,Very Low,0.4398110483503856,0
2541,210000.0,1,3,1,37,1869.1666666666667,0.00890079365079365,0,0.2670238095238095,Very Low,0.4190385866618771,0
2542,100000.0,2,1,1,35,52320.0,0.5232,4,62.36266666666666,High,0.9108931476857205,1
2543,100000.0,1,1,2,28,83071.0,0.83071,0,24.9213,Low,0.2359879249045399,0
2544,230000.0,2,2,1,34,1997.5,0.008684782608695651,0,0.26054347826086954,Very Low,0.2359168719619364,0
2545,20000.0,1,2,2,25,9528.0,0.4764,0,14.292,Low,0.4358304500176721,1
2546,40000.0,1,1,2,24,16649.666666666668,0.4162416666666667,0,12.48725,Low,0.33659049732838253,1
2547,100000.0,1,3,1,51,49752.0,0.49752,0,14.925600000000001,Low,0.22112476036436854,0
2548,20000.0,1,3,2,26,18668.833333333332,0.9334416666666666,0,28.003249999999998,Low,0.4359517239345086,0
2549,140000.0,1,2,2,32,24008.333333333332,0.17148809523809522,0,5.144642857142856,Very Low,0.20546629824274804,0
2550,50000.0,1,3,2,23,33535.666666666664,0.6707133333333333,3,55.121399999999994,Medium,0.7515449711752176,0
2551,30000.0,2,2,2,26,21727.0,0.7242333333333333,0,21.726999999999997,Low,0.3267111278335512,0
2552,80000.0,1,2,2,28,3400.5,0.04250625,0,1.2751875000000001,Very Low,0.3276596796425845,0
2553,20000.0,2,3,1,31,14867.0,0.74335,0,22.3005,Low,0.4866564262066015,1
2554,210000.0,2,1,2,26,6360.333333333333,0.030287301587301585,0,0.9086190476190475,Very Low,0.2526205521781166,0
2555,220000.0,2,1,0,33,1412.3333333333333,0.006419696969696969,0,0.1925909090909091,Very Low,0.444120677532781,0
2556,150000.0,2,1,1,30,36726.0,0.24484,0,7.3452,Very Low,0.12381122285193323,0
2557,200000.0,1,1,2,28,3825.1666666666665,0.01912583333333333,0,0.5737749999999999,Very Low,0.2728206264180071,0
2558,200000.0,2,1,2,28,58089.166666666664,0.29044583333333335,4,55.38004166666666,Medium,0.8841713933955517,1
2559,50000.0,1,2,2,39,14532.166666666666,0.2906433333333333,0,8.719299999999999,Very Low,0.34192842121903877,0
2560,80000.0,2,1,2,28,14125.666666666666,0.17657083333333332,2,28.63045833333333,Low,0.5800684154906621,0
2561,310000.0,2,1,2,32,17564.333333333332,0.05665913978494623,0,1.699774193548387,Very Low,0.210202803140448,1
2562,210000.0,1,1,2,29,149784.33333333334,0.7132587301587302,1,33.06442857142857,Medium,0.46093955085872523,0
2563,140000.0,1,1,1,40,137450.83333333334,0.9817916666666667,4,76.12041666666667,High,0.8636887867811321,1
2564,20000.0,2,2,1,32,17246.333333333332,0.8623166666666666,0,25.8695,Low,0.3982971825793276,0
2565,10000.0,2,1,2,23,0.0,0.0,1,11.666666666666666,Low,0.5960229835645212,0
2566,250000.0,2,1,2,30,9642.666666666666,0.03857066666666666,1,12.823786666666667,Low,0.3754206176167817,0
2567,280000.0,1,1,2,31,1126.6666666666667,0.004023809523809524,1,11.787380952380952,Low,0.36885915076107323,0
2568,210000.0,1,2,1,48,11545.666666666666,0.05497936507936508,0,1.6493809523809524,Very Low,0.20361096965297162,0
2569,10000.0,1,2,2,54,7957.833333333333,0.7957833333333333,2,47.206833333333336,Medium,0.5578160203580229,0
2570,60000.0,2,3,1,59,47587.333333333336,0.7931222222222223,0,23.793666666666667,Low,0.4193197230684371,0
2571,180000.0,2,1,2,38,30775.0,0.17097222222222222,0,5.129166666666666,Very Low,0.16415980140593386,0
2572,10000.0,2,1,2,31,0.0,0.0,1,11.666666666666666,Low,0.5960229835645212,0
2573,200000.0,2,1,1,41,2961.6666666666665,0.014808333333333333,1,12.110916666666666,Low,0.3713560286103298,0
2574,120000.0,2,1,2,29,465.3333333333333,0.0038777777777777777,0,0.11633333333333333,Very Low,0.5154217440213206,0
2575,160000.0,2,2,1,28,57354.166666666664,0.35846354166666666,0,10.75390625,Low,0.18009479463506092,0
2576,180000.0,1,1,1,48,166272.16666666666,0.9237342592592592,0,27.712027777777777,Low,0.26888274937667805,0
2577,60000.0,2,3,1,42,48609.666666666664,0.8101611111111111,0,24.304833333333335,Low,0.4024069752059974,0
2578,80000.0,1,2,1,27,51546.5,0.64433125,0,19.3299375,Low,0.2783502999415662,0
2579,200000.0,1,1,2,27,5346.5,0.0267325,0,0.801975,Very Low,0.2376330644382185,0
2580,20000.0,2,3,2,22,19798.333333333332,0.9899166666666666,4,76.36416666666666,High,0.7290301844883078,1
2581,360000.0,2,2,2,31,2930.3333333333335,0.008139814814814815,0,0.24419444444444444,Very Low,0.28520839524747454,0
2582,140000.0,2,1,2,43,141705.5,1.012182142857143,2,53.33333333333333,Medium,0.46001473294187833,0
